SID,sameDiff,Prime,Target,prime_file,target_file,Congruent,PIT_corr,PIT_rt,WM_corr,WM_rt,group,block,Trial,Load
38,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.2245,1,1.803,B,L,63,High
38,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,0,1.0711,0,1.553,B,L,64,High
38,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.9188,1,1.1703,B,L,65,High
38,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.8023,1,1.1876,B,L,66,High
38,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.2027,1,0.9669,B,L,67,High
38,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.5699,1,1.322,B,L,68,High
38,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.0511,1,1.4682,B,L,69,High
38,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.0002,1,1.3412,B,L,70,High
38,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.1163,1,1.1259,B,L,71,High
38,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.2513,1,1.0192,B,L,72,High
38,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.8073,0,1.8695,B,L,73,High
38,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.0362,1,0.919,B,L,74,High
38,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.5189,1,0.976,B,L,75,High
38,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.7506,1,2.0197,B,L,76,High
38,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.8887,1,0.7356,B,L,77,High
38,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.8015,1,0.9441,B,L,78,High
38,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.8689,1,1.408,B,L,79,High
38,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8856,1,1.0678,B,L,80,High
38,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.8204,1,2.0875,B,L,81,High
38,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.9013,1,1.7846,B,L,82,High
38,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.542,1,5.4736,B,L,83,High
38,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.9492,1,1.5086,B,L,84,High
38,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.7681,1,1.0362,B,L,85,High
38,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.74,0,1.5857,B,L,86,High
38,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.8159,1,0.9339,B,L,87,High
38,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.0241,1,1.5029,B,L,88,High
38,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7733,0,1.0017,B,L,89,High
38,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7745,1,1.2013,B,L,90,High
38,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.8512,1,1.4867,B,L,91,High
38,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.9344,1,1.2509,B,L,92,High
38,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.8014,1,1.1681,B,L,93,High
38,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.173,1,0.7356,B,L,94,High
38,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.0522,1,0.8217,B,L,95,High
38,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.9682,1,0.8179,B,L,96,High
38,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,2.0592,NA,NA,B,L,97,Low
38,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.7845,NA,NA,B,L,98,Low
38,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6852,NA,NA,B,L,99,Low
38,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.9668,NA,NA,B,L,100,Low
38,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.651,NA,NA,B,L,101,Low
38,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.9403,NA,NA,B,L,102,Low
38,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7373,NA,NA,B,L,103,Low
38,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.5994,NA,NA,B,L,104,Low
38,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.0028,NA,NA,B,L,105,Low
38,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.7375,NA,NA,B,L,106,Low
38,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.8517,NA,NA,B,L,107,Low
38,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.9688,NA,NA,B,L,108,Low
38,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.7852,NA,NA,B,L,109,Low
38,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.0348,NA,NA,B,L,110,Low
38,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6384,NA,NA,B,L,111,Low
38,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.9075,NA,NA,B,L,112,Low
38,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.5061,NA,NA,B,L,113,Low
38,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6396,NA,NA,B,L,114,Low
38,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.818,NA,NA,B,L,115,Low
38,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.6845,NA,NA,B,L,116,Low
38,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.6507,NA,NA,B,L,117,Low
38,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6844,NA,NA,B,L,118,Low
38,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.9019,NA,NA,B,L,119,Low
38,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.6222,NA,NA,B,L,120,Low
38,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.6681,NA,NA,B,L,121,Low
38,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7175,NA,NA,B,L,122,Low
38,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.6343,NA,NA,B,L,123,Low
38,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.7041,NA,NA,B,L,124,Low
38,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.7188,NA,NA,B,L,125,Low
38,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6517,NA,NA,B,L,126,Low
38,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7522,NA,NA,B,L,127,Low
38,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.7185,NA,NA,B,L,128,Low
38,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7313,NA,NA,B,L,129,Low
38,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6493,NA,NA,B,L,130,Low
38,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.5511,NA,NA,B,L,131,Low
38,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.8846,NA,NA,B,L,132,Low
38,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7005,NA,NA,B,L,133,Low
38,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7235,NA,NA,B,L,134,Low
38,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.5684,NA,NA,B,L,135,Low
38,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6461,NA,NA,B,L,136,Low
38,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.8514,NA,NA,B,L,137,Low
38,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.8682,NA,NA,B,L,138,Low
38,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7835,NA,NA,B,L,139,Low
38,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7213,NA,NA,B,L,140,Low
38,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.8514,NA,NA,B,L,141,Low
38,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8674,NA,NA,B,L,142,Low
38,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.8727,NA,NA,B,L,143,Low
38,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.8234,NA,NA,B,L,144,Low
38,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.0185,NA,NA,B,L,145,Low
38,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7183,NA,NA,B,L,146,Low
38,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.6502,NA,NA,B,L,147,Low
38,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.5331,NA,NA,B,L,148,Low
38,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6273,NA,NA,B,L,149,Low
38,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.6192,NA,NA,B,L,150,Low
38,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.5879,NA,NA,B,L,151,Low
38,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.6022,NA,NA,B,L,152,Low
38,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.5518,NA,NA,B,L,153,Low
38,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.5996,NA,NA,B,L,154,Low
38,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.8068,NA,NA,B,L,155,Low
38,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.5677,NA,NA,B,L,156,Low
38,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.8518,NA,NA,B,L,157,Low
38,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.6348,NA,NA,B,L,158,Low
38,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.5181,NA,NA,B,L,159,Low
38,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.7685,NA,NA,B,L,160,Low
38,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8161,1,1.4856,B,L,161,High
38,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.973,1,1.3858,B,L,162,High
38,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.2349,1,1.1262,B,L,163,High
38,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.0003,1,1.5696,B,L,164,High
38,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7697,1,1.2348,B,L,165,High
38,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.4065,1,1.2179,B,L,166,High
38,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.9515,1,1.4183,B,L,167,High
38,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.9158,1,1.3363,B,L,168,High
38,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.1516,1,1.3089,B,L,169,High
38,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.8865,1,0.9079,B,L,170,High
38,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.8326,1,1.1857,B,L,171,High
38,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.8238,1,1.6202,B,L,172,High
38,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6685,1,1.6353,B,L,173,High
38,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.8853,1,1.102,B,L,174,High
38,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.2179,1,1.293,B,L,175,High
38,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.9679,1,0.9089,B,L,176,High
38,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7834,1,1.0181,B,L,177,High
38,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8223,1,1.2723,B,L,178,High
38,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.8512,1,0.706,B,L,179,High
38,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.3337,1,0.9416,B,L,180,High
38,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7844,1,1.0165,B,L,181,High
38,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7337,1,1.1935,B,L,182,High
38,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.8147,1,1.5366,B,L,183,High
38,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.1329,1,0.9565,B,L,184,High
38,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.4029,1,1.2082,B,L,185,High
38,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.8157,1,0.969,B,L,186,High
38,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.9512,1,1.6873,B,L,187,High
38,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.1015,1,0.9004,B,L,188,High
38,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.9002,1,1.4389,B,L,189,High
38,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.959,1,0.8169,B,L,190,High
38,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.4521,1,1.0509,B,L,191,High
38,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.9978,1,1.1361,B,L,192,High
38,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.8185,1,2.38,B,L,193,High
38,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.0847,1,0.9831,B,L,194,High
38,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.8564,1,0.9359,B,L,195,High
38,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.9353,1,1.608,B,L,196,High
38,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.3356,1,1.617,B,L,197,High
38,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.8682,1,1.0739,B,L,198,High
38,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.9736,1,2.2204,B,L,199,High
38,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.9171,1,1.0348,B,L,200,High
38,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.068,1,1.6864,B,L,201,High
38,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.8834,1,1.1017,B,L,202,High
38,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.8511,1,1.1189,B,L,203,High
38,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.0301,1,0.7847,B,L,204,High
38,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,0,NA,0,3.4886,B,L,205,High
38,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.2184,1,1.3686,B,L,206,High
38,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.9534,1,1.101,B,L,207,High
38,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7499,1,1.0353,B,L,208,High
38,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.8578,1,0.903,B,L,209,High
38,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.0691,1,1.1186,B,L,210,High
38,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.074,1,0.9427,B,L,211,High
38,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.9682,1,0.8187,B,L,212,High
38,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.8144,1,0.6675,B,L,213,High
38,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.7177,1,0.7918,B,L,214,High
38,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.4072,1,1.1596,B,L,215,High
38,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.7513,1,1.1687,B,L,216,High
38,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.9172,1,0.9517,B,L,217,High
38,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.1121,1,1.003,B,L,218,High
38,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6844,1,1.102,B,L,219,High
38,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7683,1,0.8922,B,L,220,High
38,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.7059,1,0.9665,B,L,221,High
38,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.0835,1,1.474,B,L,222,High
38,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.7501,1,0.9683,B,L,223,High
38,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7853,1,0.9839,B,L,224,High
38,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.9669,NA,NA,B,L,225,Low
38,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.619,NA,NA,B,L,226,Low
38,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.602,NA,NA,B,L,227,Low
38,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.5379,NA,NA,B,L,228,Low
38,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.7406,NA,NA,B,L,229,Low
38,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.4754,NA,NA,B,L,230,Low
38,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.5868,NA,NA,B,L,231,Low
38,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.5408,NA,NA,B,L,232,Low
38,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.6573,NA,NA,B,L,233,Low
38,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.6166,NA,NA,B,L,234,Low
38,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.5564,NA,NA,B,L,235,Low
38,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.6516,NA,NA,B,L,236,Low
38,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.6236,NA,NA,B,L,237,Low
38,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.5382,NA,NA,B,L,238,Low
38,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.618,NA,NA,B,L,239,Low
38,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.6351,NA,NA,B,L,240,Low
38,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.551,NA,NA,B,L,241,Low
38,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6511,NA,NA,B,L,242,Low
38,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.619,NA,NA,B,L,243,Low
38,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.6664,NA,NA,B,L,244,Low
38,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.556,NA,NA,B,L,245,Low
38,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7507,NA,NA,B,L,246,Low
38,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.5849,NA,NA,B,L,247,Low
38,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.6512,NA,NA,B,L,248,Low
38,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.7009,NA,NA,B,L,249,Low
38,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.686,NA,NA,B,L,250,Low
38,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.6011,NA,NA,B,L,251,Low
38,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,0,0.5403,NA,NA,B,L,252,Low
38,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.5857,NA,NA,B,L,253,Low
38,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.602,NA,NA,B,L,254,Low
38,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6528,NA,NA,B,L,255,Low
38,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7016,NA,NA,B,L,256,Low
39,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.6818,NA,NA,B,L,1,Low
39,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.5216,NA,NA,B,L,2,Low
39,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.5615,NA,NA,B,L,3,Low
39,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.5749,NA,NA,B,L,4,Low
39,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.7517,NA,NA,B,L,5,Low
39,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7333,NA,NA,B,L,6,Low
39,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.4622,NA,NA,B,L,7,Low
39,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.5998,NA,NA,B,L,8,Low
39,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.4167,NA,NA,B,L,9,Low
39,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,0,0.5215,NA,NA,B,L,10,Low
39,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.5888,NA,NA,B,L,11,Low
39,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.5541,NA,NA,B,L,12,Low
39,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.688,NA,NA,B,L,13,Low
39,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7145,NA,NA,B,L,14,Low
